Informe de Errores;;;;
Tipo : Acciones;;;;
Pais : EEUU;;;;
Fecha de creación: 28/1/2022;;;;
;;;;
Nombre;Ref.;URL;Mensaje
Baker Hughes Co ;BKR ;https://es.investing.com/equities/baker-hughes ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Baker Hughes Co ;BKR ;https://es.investing.com/equities/baker-hughes?cid=1180807 ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Haitong Securities Co Ltd ADR ;HAITY ;https://es.investing.com/equities/haitong-securities-adr ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Weichai Power Company Ltd ;WEICY ;https://es.investing.com/equities/weichai-power-company-ltd ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Teleperformance PK ;TLPFY ;https://es.investing.com/equities/teleperformance-pk ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Vonovia SE ADR ;VONOY ;https://es.investing.com/equities/vonovia-adr ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Flutter Entertainment PLC ADR ;PDYPY ;https://es.investing.com/equities/paddy-power-betfair-adr ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
CLP Holdings Ltd ;CLPHF ;https://es.investing.com/equities/clp-holdings?cid=52846 ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
CLP Holdings Ltd ;CLPHY ;https://es.investing.com/equities/clp-holdings-ltd ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Dover Corporation ;DOV ;https://es.investing.com/equities/dover-corp ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Church & Dwight Company Inc ;CHD ;https://es.investing.com/equities/church---dwight ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Zoominfo Technologies Inc ;ZI ;https://es.investing.com/equities/zoominfo-technologies-inc ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Northern Trust Corporation ;NTRS ;https://es.investing.com/equities/northern-trust ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
SGS SA ;SGSOY ;https://es.investing.com/equities/sgs-sa ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
CK Hutchison Holdings LTD ADR ;CKHUY ;https://es.investing.com/equities/ck-hutchison-adr ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Veolia Environnement SA ADR ;VEOEY ;https://es.investing.com/equities/veolia-environnement-ve ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Federal National Mortgage Association Pref M ;FNMAL ;https://es.investing.com/equities/fed-natl-mtg-pfd-m ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Coca-Cola European Partners PLC ;CCEP ;https://es.investing.com/equities/coca-cola-ent ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Carlsberg AS ;CABGY ;https://es.investing.com/equities/carlsberg-as ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
United Rentals Inc ;URI ;https://es.investing.com/equities/united-rentals ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
PG&E Corp ;PCG ;https://es.investing.com/equities/pacific-gas-electric ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
CNH Industrial NV ;CNHI ;https://es.investing.com/equities/cnh-industral-nv ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Sun Communities Inc ;SUI ;https://es.investing.com/equities/sun-communities-inc ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Ingersoll Rand Inc ;IR ;https://es.investing.com/equities/ingersoll-rand ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
ZTE Corp ADR ;ZTCOY ;https://es.investing.com/equities/zte-corporation ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
ZTE Corp ;ZTCOF ;https://es.investing.com/equities/zte-corp.?cid=38093 ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Skyworks Solutions Inc ;SWKS ;https://es.investing.com/equities/skyworks-solutions-inc ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Ganfeng Lithium Co Ltd ;GNENF ;https://es.investing.com/equities/ganfeng-lithium?cid=1177461 ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Orix Corp Ads ;IX ;https://es.investing.com/equities/orix ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Best Buy Co Inc ;BBY ;https://es.investing.com/equities/best-buy ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Genmab AS ;GMAB ;https://es.investing.com/equities/genmab-as ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Avantor Inc ;AVTR ;https://es.investing.com/equities/avantor-inc ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Duke Realty Corporation ;DRE ;https://es.investing.com/equities/duke-realty-corp ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Telefonica SA ADR ;TEF ;https://es.investing.com/equities/telefonica-s-a-ny ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Polyus PAO ADR ;OPYGY ;https://es.investing.com/equities/ojsc-polyus-gold ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Endesa SA ADR ;ELEZY ;https://es.investing.com/equities/endesa-adr ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Bill Com Holdings Inc ;BILL ;https://es.investing.com/equities/bill-com-holdings-inc ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Renesas Electronics Corp ADR ;RNECY ;https://es.investing.com/equities/renesas-electronics-adr ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Cenovus Energy Inc ;CVE ;https://es.investing.com/equities/cenovus-energy?cid=20807 ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Brookfield Property Partners LP ;BPYPP ;https://es.investing.com/equities/brookfield-property-partners-lp-u-a ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
ChipMOS Technologies Inc ;IMOS ;https://es.investing.com/equities/chipmos-technolog ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
East Japan Railway Co ADR ;EJPRY ;https://es.investing.com/equities/east-japan-railway-co ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Brookfield Property Partners LP ;BPYPO ;https://es.investing.com/equities/brookfield-property-partners-lp-u ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
PerkinElmer Inc ;PKI ;https://es.investing.com/equities/perkinelmer ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Hartford Financial Services Group ;HIG ;https://es.investing.com/equities/hartford-finl ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Southwest Airlines Company ;LUV ;https://es.investing.com/equities/sth-west-airlines ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Expedia Inc ;EXPE ;https://es.investing.com/equities/expedia ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Horizon Pharma PLC ;HZNP ;https://es.investing.com/equities/horizon-pharma ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Cerner Corp ;CERN ;https://es.investing.com/equities/cerner-corporatio ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Magna International Inc ;MGA ;https://es.investing.com/equities/magna-international ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
DTE Energy Company ;DTE ;https://es.investing.com/equities/dte-energy ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Edp Renovaveis SA ;EDRVF ;https://es.investing.com/equities/edp-renovaveis?cid=52827 ;Error al cargar la pagina
Bank Mandiri Persero Tbk PT ADR ;PPERY ;https://es.investing.com/equities/pt-bank-mandiri-persero-tbk ;Error al cargar la pagina
Bank Mandiri (Persero) Tbk PT ;PPERF ;https://es.investing.com/equities/bank-mandiri-t?cid=52530 ;Error al cargar la pagina
Royalty Pharma Plc ;RPRX ;https://es.investing.com/equities/royalty-pharma-plc ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Credit Suisse Group AG ;CSGKF ;https://es.investing.com/equities/credit-suisse?cid=51093 ;Error al cargar la pagina
Credit Suisse Group ;CS ;https://es.investing.com/equities/credit-suisse-group ;TypeError: Cannot read property 'date' of undefined
Svenska Handelsbanken PK ;SVNLY ;https://es.investing.com/equities/svenska-handelsbanken-pk ;TypeError: Cannot read property 'date' of undefined
Svenska Handelsbanken AB ;SVNLF ;https://es.investing.com/equities/svenska-handelsbanken?cid=25925 ;Error al cargar la pagina
Delta Air Lines Inc ;DAL ;https://es.investing.com/equities/delta-air-lines-new ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Pinterest Inc ;PINS ;https://es.investing.com/equities/pinterest-inc ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Malayan Banking Berhad ;MLYBY ;https://es.investing.com/equities/malayan-banking-berhad ;TypeError: Cannot read property 'date' of undefined
BAE Systems PLC ;BAESF ;https://es.investing.com/equities/bae-systems?cid=52834 ;Error al cargar la pagina
Fortis Inc ;FTS ;https://es.investing.com/equities/fortis-inc?cid=992754 ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
SEGRO PLC ;SEGXF ;https://es.investing.com/equities/segro?cid=1168221 ;Error al cargar la pagina
Huntington Bancshares Incorporated ;HBAN ;https://es.investing.com/equities/huntgtn-bkshr ;TypeError: Cannot read property 'date' of undefined
Huntington Bancshares Inc ;HBANN ;https://es.investing.com/equities/huntington-bancshares-inc ;TypeError: Cannot read property 'date' of undefined
Swedbank AB ;SWDBY ;https://es.investing.com/equities/swedbank-ab ;TypeError: Cannot read property 'date' of undefined
PPL Corporation ;PPL ;https://es.investing.com/equities/ppl-corp ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Novozymes A/S ;NVZMF ;https://es.investing.com/equities/novozymes-b?cid=53009 ;Error al cargar la pagina
Generac Holdlings Inc ;GNRC ;https://es.investing.com/equities/generac-holdings ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Country Garden Services Holdings  ;CTRGF ;https://es.investing.com/equities/country-garden-services?cid=1167054 ;Error al cargar la pagina
Clorox Co ;CLX ;https://es.investing.com/equities/clorox-co ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Galaxy Entertainment Group Ltd ;GXYEF ;https://es.investing.com/equities/galaxy-ent?cid=52876 ;Error al cargar la pagina
KeyCorp ;KEY ;https://es.investing.com/equities/keycorp-new ;TypeError: Cannot read property 'date' of undefined
KeyCorp ADR ;KEY_pi ;https://es.investing.com/equities/keycorp-pk ;TypeError: Cannot read property 'date' of undefined
Ferrovial  ;FRRVF ;https://es.investing.com/equities/grupo-ferrovial?cid=32215 ;Error al cargar la pagina
Warner Music Group ;WMG ;https://es.investing.com/equities/warner-music-group ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Country Garden Holdings Company Ltd ;CTRYF ;https://es.investing.com/equities/country-garden?cid=52442 ;Error al cargar la pagina
Telenor ASA ;TELNF ;https://es.investing.com/equities/telenor?cid=52945 ;Error al cargar la pagina
Regions Financial Corporation ;RF ;https://es.investing.com/equities/regions-fin ;TypeError: Cannot read property 'date' of undefined
Caixabank SA ADR ;CAIXY ;https://es.investing.com/equities/caixabank-adr ;TypeError: Cannot read property 'date' of undefined
Exor NV ;EXXRF ;https://es.investing.com/equities/exor?cid=995184 ;Error al cargar la pagina
Henderson Land Development Co Ltd ;HLDVF ;https://es.investing.com/equities/henderson-land?cid=52804 ;Error al cargar la pagina
Citizens Financial Group Inc ;CFG ;https://es.investing.com/equities/citizens-financial-group-inc ;TypeError: Cannot read property 'date' of undefined
Carnival Corporation ;CCL ;https://es.investing.com/equities/carnival-corp-exch ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
M&T Bank Corp ;MTB ;https://es.investing.com/equities/m-t-bank-corp ;TypeError: Cannot read property 'date' of undefined
Imperial Brands PLC ;IMBBF ;https://es.investing.com/equities/imperial-tobacco?cid=53003 ;Error al cargar la pagina
Advanced Info Service PCL ADR ;AVIVF ;https://es.investing.com/equities/advanced-info-service-pcl-drc?cid=1053810 ;Error al cargar la pagina
Nissan Motor Co Ltd ;NSANF ;https://es.investing.com/equities/nissan-motor-co.,-ltd.?cid=52870 ;Error al cargar la pagina
KB Financial Group Inc ;KB ;https://es.investing.com/equities/kb-financial-group-inc ;TypeError: Cannot read property 'date' of undefined
Signature Bank ;SBNY ;https://es.investing.com/equities/signature-bank ;TypeError: Cannot read property 'date' of undefined
Erste Group Bank AG PK ;EBKDY ;https://es.investing.com/equities/erste-group-bank-ag-pk ;TypeError: Cannot read property 'date' of undefined
Erste Group Bank AG ;EBKOF ;https://es.investing.com/equities/erste-bank?cid=53005 ;Error al cargar la pagina
Antofagasta PLC ;ANFGF ;https://es.investing.com/equities/antofagasta?cid=1167910 ;Error al cargar la pagina
Puma SE ;PMMAF ;https://es.investing.com/equities/puma-se-cfd?cid=6309 ;Error al cargar la pagina
Ryanair Holdings PLC ;RYAOF ;https://es.investing.com/equities/ryanair-holdings?cid=22381 ;Error al cargar la pagina
Standard Chartered PLC ;SCBFF ;https://es.investing.com/equities/standard-chartered?cid=52944 ;Error al cargar la pagina
Chow Tai Fook Jewellery Group Ltd ;CJEWF ;https://es.investing.com/equities/chow-tai-fook?cid=51188 ;Error al cargar la pagina
Afterpay Ltd ;AFTPF ;https://es.investing.com/equities/afterpay-holdings-ltd?cid=1164692 ;Error al cargar la pagina
Uniper SE ;UNPRF ;https://es.investing.com/equities/uniper-se?cid=1009384 ;Error al cargar la pagina
Coles Group Ltd ;CLEGF ;https://es.investing.com/equities/coles-group-ltd?cid=1116265 ;Error al cargar la pagina
Ocado Group PLC ;OCDGF ;https://es.investing.com/equities/ocado-group?cid=1168208 ;Error al cargar la pagina
Toast Inc ;TOST ;https://es.investing.com/equities/toast ;TypeError: Cannot read property 'date' of undefined
Ally Financial Inc ;ALLY ;https://es.investing.com/equities/ally-financ ;TypeError: Cannot read property 'date' of undefined
Shinhan Financial Group Co Ltd ;SHG ;https://es.investing.com/equities/shinhan-financial-group-co-ltd ;TypeError: Cannot read property 'date' of undefined
Pembina Pipeline Corp ;PBA ;https://es.investing.com/equities/pembina-pipeline-corp?cid=29622 ;Error al cargar la pagina
Groupe Bruxelles Lambert SA ;GBLBF ;https://es.investing.com/equities/gbl?cid=53044 ;Error al cargar la pagina
Banco Do Brasil SA ;BDORY ;https://es.investing.com/equities/banco-do-brasil-sa ;TypeError: Cannot read property 'date' of undefined
Robinhood Markets Inc ;HOOD ;https://es.investing.com/equities/robinhood-markets ;TypeError: Cannot read property 'date' of undefined
Ginkgo Bioworks Holdings ;DNA ;https://es.investing.com/equities/soaring-eagle-acquisition ;TypeError: Cannot read property 'date' of undefined
Santos Ltd ;STOSF ;https://es.investing.com/equities/santos-limited?cid=52898 ;Error al cargar la pagina
CK Infrastructure Holdings Ltd ;CKISF ;https://es.investing.com/equities/cki-holdings?cid=52819 ;Error al cargar la pagina
Covestro ADR ;COVTY ;https://es.investing.com/equities/covestro ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Kanzhun Ltd ADR ;BZ ;https://es.investing.com/equities/kanzhun-adr ;TypeError: Cannot read property 'date' of undefined
Norsk Hydro ASA ;NHYKF ;https://es.investing.com/equities/nosk-hydro?cid=1168789 ;Error al cargar la pagina
Bureau Veritas SA ;BVRDF ;https://es.investing.com/equities/bureau-verita?cid=1084844 ;Error al cargar la pagina
Danske Bank A/S ADR ;DNKEY ;https://es.investing.com/equities/danske-bank-a-s ;TypeError: Cannot read property 'date' of undefined
Suez SA ;SZEVF ;https://es.investing.com/equities/suez-environnement-s.a.?cid=52939 ;Error al cargar la pagina
Shinkin Central Bank ADR ;SKCBY ;https://es.investing.com/equities/shinkin-central-bank-adr ;TypeError: Cannot read property 'date' of undefined
Fuji Heavy Industries Ltd ;FUJHF ;https://es.investing.com/equities/fuji-heavy-industries-ltd.?cid=52966 ;Error al cargar la pagina
Kirin Holdings Co Ltd ;KNBWF ;https://es.investing.com/equities/kirin-holdings-co.,-ltd.?cid=52907 ;Error al cargar la pagina
Gushen Inc ;GSHN ;https://es.investing.com/equities/gushen-inc ;Error: Evaluation failed: TypeError: Cannot read properties of undefined (reading 'innerText')
    at __puppeteer_evaluation_script__:16:44
Newcrest Mining Ltd ;NCMGF ;https://es.investing.com/equities/newcrest-mining-limited?cid=52883 ;Error al cargar la pagina
Aurora Innovation Inc ;AUR ;https://es.investing.com/equities/reinvent-technology-partners-y ;Error: Evaluation failed: TypeError: Cannot read properties of undefined (reading 'innerText')
    at __puppeteer_evaluation_script__:16:44
Siam Commercial Bank Public Co Ltd ADR ;SMUUY ;https://es.investing.com/equities/siam-commercial-bank-adr ;TypeError: Cannot read property 'date' of undefined
Lenovo Group Ltd ;LNVGF ;https://es.investing.com/equities/lenovo-group-ltd?cid=52568 ;Error al cargar la pagina
Bank Hapoalim ADR ;BKHYY ;https://es.investing.com/equities/bank-hapoalim-bm ;TypeError: Cannot read property 'date' of undefined
Julius Baer Group Ltd ;JBAXY ;https://es.investing.com/equities/julius-baer-group-ltd ;TypeError: Cannot read property 'date' of undefined
Hellofresh Se ;HLFFF ;https://es.investing.com/equities/hellofresh-se?cid=1163391 ;Error al cargar la pagina
Vivendi SA ;VIVEF ;https://es.investing.com/equities/vivendi?cid=52973 ;Error al cargar la pagina
Powszechna Kasa Oszczednosci Bank Polski SA ADR ;PSZKY ;https://es.investing.com/equities/powszechna-kasa-adr ;TypeError: Cannot read property 'date' of undefined
Industrivarden AB C ;IDDTF ;https://es.investing.com/equities/industrivarden-ab?cid=994463 ;Error al cargar la pagina
AVEVA Group PLC ;AVEVF ;https://es.investing.com/equities/aveva-group?cid=1168201 ;Error al cargar la pagina
Sumitomo Mitsui Trust Holdings PK ;SUTNY ;https://es.investing.com/equities/sumitomo-mitsui-trust-holdings-pk ;TypeError: Cannot read property 'date' of undefined
Tenaga Nasional Berhad ;TNABY ;https://es.investing.com/equities/tenaga-nasional-berhad ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:73
Natixis ;99V33V1Z3=MSIL ;https://es.investing.com/equities/natixis ;TypeError: Cannot read property 'date' of undefined
Schroders PK ;SHNWF ;https://es.investing.com/equities/schroders?cid=1115197 ;Error al cargar la pagina
Rolls-Royce Holdings PLC ;RYCEF ;https://es.investing.com/equities/rolls-royce?cid=1168322 ;Error al cargar la pagina
ICL Israel Chemicals Ltd ;ICL ;https://es.investing.com/equities/icl?cid=941644 ;Error al cargar la pagina
CSPC Pharmaceutical Group Ltd ;CHJTF ;https://es.investing.com/equities/cspc-pharma?cid=1168297 ;Error al cargar la pagina
Alstom SA ;AOMFF ;https://es.investing.com/equities/alstom?cid=52965 ;Error al cargar la pagina
Monday.Com Ltd ;MNDY ;https://es.investing.com/equities/monday ;TypeError: Cannot read property 'date' of undefined
Sodexo SA ;SDXOF ;https://es.investing.com/equities/sodexho-alliance?cid=53048 ;Error al cargar la pagina
Mowi ASA ;MNHVF ;https://es.investing.com/equities/marine-harvest?cid=52890 ;Error al cargar la pagina
Swedish Match AB ;SWMAF ;https://es.investing.com/equities/swedish-match?cid=963349 ;Error al cargar la pagina
Grupo Bimbo SAB de CV ;GRBMF ;https://es.investing.com/equities/bimbo-a?cid=52730 ;Error al cargar la pagina
EVRAZ plc ;EVRZF ;https://es.investing.com/equities/evraz?cid=1168213 ;Error al cargar la pagina
Persimmon PLC ;PSMMF ;https://es.investing.com/equities/persimmon?cid=23303 ;Error al cargar la pagina
St. James's Place PLC ;STJPF ;https://es.investing.com/equities/st-james?cid=1168220 ;Error al cargar la pagina
Samsara Inc ;IOT ;https://es.investing.com/equities/samsara ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Red Electrica Corporacion SA ;RDEIF ;https://es.investing.com/equities/red-electrica?cid=53032 ;Error al cargar la pagina
SoFi Technologies Inc. ;SOFI ;https://es.investing.com/equities/social-capital-hedosophia-v ;TypeError: Cannot read property 'date' of undefined
Comerica Inc ;CMA ;https://es.investing.com/equities/comerica-inc ;TypeError: Cannot read property 'date' of undefined
Lundin Energy AB ;LNDNF ;https://es.investing.com/equities/lundin-petroleum?cid=52938 ;Error al cargar la pagina
East West Bancorp Inc ;EWBC ;https://es.investing.com/equities/east-west-bancorp ;TypeError: Cannot read property 'date' of undefined
First Quantum Minerals Ltd ;FQVLF ;https://es.investing.com/equities/first-quantum-minerals?cid=52937 ;Error al cargar la pagina
BDO Unibank Inc ADR ;BDOUY ;https://es.investing.com/equities/bdo-unibank-adr ;TypeError: Cannot read property 'date' of undefined
Western Alliance Bancorporation ;WAL ;https://es.investing.com/equities/western-alliance-bancorp ;TypeError: Cannot read property 'date' of undefined
Western Alliance Bancorp ;WALA ;https://es.investing.com/equities/western-alliance-bancorp-pref ;TypeError: Cannot read property 'date' of undefined
Just Eat Takeaway.com NV ;TKAYF ;https://es.investing.com/equities/takeaway-com-holding-bv?cid=1156717 ;Error al cargar la pagina
Kirkland Lake Gold Ltd ;KL ;https://es.investing.com/equities/crocodile-gold-corp?cid=24571 ;Error al cargar la pagina
Grayscale Bitcoin Trust (BTC) ;GBTC ;https://es.investing.com/equities/bitcoin-investment-trust ;Error: Evaluation failed: TypeError: Cannot read properties of undefined (reading 'innerText')
    at __puppeteer_evaluation_script__:16:44
Singapore Airlines Ltd ;SINGF ;https://es.investing.com/equities/singapore-airlines?cid=52856 ;Error al cargar la pagina
Tourmaline Oil Corp ;TRMLF ;https://es.investing.com/equities/tourmaline-oil-corp?cid=51102 ;Error al cargar la pagina
Embracer Group AB ;THQQF ;https://es.investing.com/equities/thq-nordic-ab?cid=1172655 ;Error al cargar la pagina
Kasikornbank Public Co Ltd ;KPCPY ;https://es.investing.com/equities/kasikornbank-public-co-ltd ;TypeError: Cannot read property 'date' of undefined
Kasikornbank PCL ADR ;KPCUF ;https://es.investing.com/equities/kasikornbank-pcl-drc?cid=1054213 ;Error al cargar la pagina
Zions Bancorporation ;ZION ;https://es.investing.com/equities/zions-bancorp ;TypeError: Cannot read property 'date' of undefined
Zions Bancorporation Pa ADR ;ZIONP ;https://es.investing.com/equities/zions-bancorporation-pa-adr ;TypeError: Cannot read property 'date' of undefined
Zions Bancorporation Ph ADR ;ZB_ph ;https://es.investing.com/equities/zions-bancorporation-ph-adr ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Zions Bancorporation Pg ADR ;ZIONO ;https://es.investing.com/equities/zions-bancorporation-pg-adr ;TypeError: Cannot read property 'date' of undefined
Mediobanca Banca di Credito Finanziario SpA ADR ;MDIBY ;https://es.investing.com/equities/mediobanca-adr ;TypeError: Cannot read property 'date' of undefined
Tfi International ;TFII ;https://es.investing.com/equities/transforce-inc?cid=1156760 ;Error al cargar la pagina
Quantumscape Corp ;QS ;https://es.investing.com/equities/kensington-capital-acquisition ;Error: Evaluation failed: TypeError: Cannot read properties of undefined (reading 'innerText')
    at __puppeteer_evaluation_script__:16:44
Severn Trent PLC ;SVTRF ;https://es.investing.com/equities/severn-trent?cid=52978 ;Error al cargar la pagina
Kinnevik AB ;KNKBF ;https://es.investing.com/equities/kinnevik-investment-b?cid=996126 ;Error al cargar la pagina
Dentsu Gr Inc ;DNTUF ;https://es.investing.com/equities/dentsu-inc.?cid=1159379 ;Error al cargar la pagina
West Fraser Timber Co Ltd ;WFG ;https://es.investing.com/equities/west-fraser-timber-co.-ltd?cid=53013 ;Error al cargar la pagina
Orkla ASA ;ORKLF ;https://es.investing.com/equities/orkla-a?cid=52850 ;Error al cargar la pagina
Raiffeisen Bank International AG ADR ;RAIFY ;https://es.investing.com/equities/raiffeisen-bank-adr ;TypeError: Cannot read property 'date' of undefined
Bank of Ayudhya PCL ADR ;BKAYY ;https://es.investing.com/equities/bank-ayudhya-adr ;TypeError: Cannot read property 'date' of undefined
Algonquin Power & Utilities Corp ;AQN ;https://es.investing.com/equities/algonquin-power---utilities-corp?cid=52828 ;Error al cargar la pagina
Ivanhoe Mines Ltd ;IVPAF ;https://es.investing.com/equities/ivanhoe-mines-ltd.?cid=52662 ;Error al cargar la pagina
WM Morrison Supermarkets PLC ADR ;MRWSY ;https://es.investing.com/equities/wm-morrison-supermarkets-plc ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
Credicorp Ltd ;BAP ;https://es.investing.com/equities/credicorp-ltd ;TypeError: Cannot read property 'date' of undefined
WFD Unibail Rodamco NV ;UNBLF ;https://es.investing.com/equities/uniball?cid=1115196 ;Error al cargar la pagina
Perspectum Group Ltd ADR ;SCAN ;https://es.investing.com/equities/perspectum-group-adr ;Error: Evaluation failed: TypeError: Cannot read properties of null (reading 'href')
    at __puppeteer_evaluation_script__:5:52
